strategy,student_type,success,total_steps,final_mastery,reached_mastery_step,remediation_count,unnecessary_remediations,final_accuracy
AB2_RuleBased,Weak,0,40,0.6159,,9,0,0.425
AB2_RuleBased,Weak,0,40,0.5213,,10,0,0.475
AB2_RuleBased,Weak,0,40,0.6006,,8,0,0.5
AB2_RuleBased,Weak,0,40,0.6154,,8,0,0.6
AB2_RuleBased,Weak,0,40,0.5439,,8,0,0.65
AB2_RuleBased,Weak,0,40,0.6228,,5,0,0.6
AB2_RuleBased,Weak,0,40,0.4999,,8,0,0.575
AB2_RuleBased,Weak,0,40,0.5887,,9,0,0.45
AB2_RuleBased,Weak,0,40,0.5769,,10,0,0.625
AB2_RuleBased,Weak,0,40,0.6597,,7,0,0.55
AB2_RuleBased,Weak,0,40,0.707,,5,0,0.6
AB2_RuleBased,Weak,0,40,0.6163,,11,0,0.425
AB2_RuleBased,Weak,0,40,0.6365,,9,0,0.7
AB2_RuleBased,Weak,0,40,0.7641,,5,0,0.675
AB2_RuleBased,Weak,0,40,0.5435,,9,0,0.65
AB2_RuleBased,Weak,0,40,0.5753,,8,0,0.55
AB2_RuleBased,Weak,0,40,0.5677,,10,0,0.525
AB2_RuleBased,Weak,0,40,0.6425,,7,0,0.55
AB2_RuleBased,Weak,0,40,0.6142,,7,0,0.75
AB2_RuleBased,Weak,0,40,0.6345,,9,0,0.525
AB2_RuleBased,Weak,0,40,0.5821,,8,0,0.525
AB2_RuleBased,Weak,0,40,0.6461,,10,0,0.45
AB2_RuleBased,Weak,0,40,0.5748,,10,0,0.325
AB2_RuleBased,Weak,0,40,0.5019,,11,0,0.3
AB2_RuleBased,Weak,0,40,0.6785,,4,0,0.725
AB2_RuleBased,Weak,0,40,0.5516,,10,0,0.5
AB2_RuleBased,Weak,0,40,0.5958,,10,0,0.475
AB2_RuleBased,Weak,0,40,0.5646,,9,0,0.5
AB2_RuleBased,Weak,0,40,0.6239,,8,0,0.5
AB2_RuleBased,Weak,0,40,0.6609,,9,0,0.5
AB2_RuleBased,Weak,0,40,0.6654,,8,0,0.6
AB2_RuleBased,Weak,0,40,0.6127,,6,0,0.65
AB2_RuleBased,Weak,0,40,0.559,,8,0,0.525
AB2_RuleBased,Weak,0,40,0.5922,,11,0,0.475
AB2_RuleBased,Weak,0,40,0.5352,,11,0,0.3
AB2_RuleBased,Weak,0,40,0.528,,11,0,0.375
AB2_RuleBased,Weak,0,40,0.6377,,8,0,0.575
AB2_RuleBased,Weak,0,40,0.5848,,9,0,0.65
AB2_RuleBased,Weak,0,40,0.5946,,9,0,0.65
AB2_RuleBased,Weak,0,40,0.5363,,7,0,0.475
AB2_RuleBased,Weak,0,40,0.6872,,7,0,0.6
AB2_RuleBased,Weak,0,40,0.662,,7,0,0.55
AB2_RuleBased,Weak,0,40,0.6529,,6,0,0.65
AB2_RuleBased,Weak,0,40,0.5514,,10,0,0.525
AB2_RuleBased,Weak,0,40,0.5308,,8,0,0.625
AB2_RuleBased,Weak,0,40,0.5374,,10,0,0.575
AB2_RuleBased,Weak,0,40,0.6228,,9,0,0.45
AB2_RuleBased,Weak,0,40,0.6772,,8,0,0.5
AB2_RuleBased,Weak,0,40,0.5185,,10,0,0.525
AB2_RuleBased,Weak,0,40,0.5983,,10,0,0.425
AB2_RuleBased,Weak,0,40,0.6505,,10,0,0.525
AB2_RuleBased,Weak,0,40,0.6924,,6,0,0.55
AB2_RuleBased,Weak,0,40,0.6317,,8,0,0.625
AB2_RuleBased,Weak,0,40,0.6665,,6,0,0.525
AB2_RuleBased,Weak,0,40,0.7834,,4,0,0.7
AB2_RuleBased,Weak,0,40,0.6275,,8,0,0.625
AB2_RuleBased,Weak,0,40,0.5224,,11,0,0.375
AB2_RuleBased,Weak,0,40,0.6303,,8,0,0.675
AB2_RuleBased,Weak,0,40,0.6273,,10,0,0.675
AB2_RuleBased,Weak,0,40,0.5653,,9,0,0.45
AB2_RuleBased,Weak,0,40,0.5133,,10,0,0.375
AB2_RuleBased,Weak,0,40,0.7636,,5,0,0.675
AB2_RuleBased,Weak,0,40,0.565,,10,0,0.45
AB2_RuleBased,Weak,0,40,0.5924,,9,0,0.525
AB2_RuleBased,Weak,0,40,0.6257,,9,0,0.575
AB2_RuleBased,Weak,0,40,0.5015,,10,0,0.45
AB2_RuleBased,Weak,0,40,0.6482,,9,0,0.6
AB2_RuleBased,Average,1,37,0.804,37,4,3,0.6757
AB2_RuleBased,Average,1,21,0.809,21,1,0,0.7143
AB2_RuleBased,Average,1,21,0.8084,21,3,1,0.619
AB2_RuleBased,Average,1,34,0.8008,34,3,1,0.6765
AB2_RuleBased,Average,1,22,0.811,22,2,1,0.7727
AB2_RuleBased,Average,1,36,0.8019,36,4,1,0.6389
AB2_RuleBased,Average,0,40,0.7715,,3,0,0.65
AB2_RuleBased,Average,1,39,0.8239,39,7,1,0.5385
AB2_RuleBased,Average,1,14,0.8032,14,0,0,0.7857
AB2_RuleBased,Average,1,25,0.803,25,1,0,0.68
AB2_RuleBased,Average,1,21,0.803,21,1,0,0.8095
AB2_RuleBased,Average,1,37,0.8053,37,4,0,0.5946
AB2_RuleBased,Average,1,32,0.802,32,4,1,0.625
AB2_RuleBased,Average,1,32,0.8146,32,2,2,0.6562
AB2_RuleBased,Average,1,37,0.802,37,4,2,0.5946
AB2_RuleBased,Average,1,35,0.8296,35,4,1,0.6
AB2_RuleBased,Average,1,25,0.8043,25,1,0,0.8
AB2_RuleBased,Average,1,21,0.8088,21,1,0,0.7619
AB2_RuleBased,Average,1,31,0.8065,31,4,0,0.5484
AB2_RuleBased,Average,1,25,0.802,25,2,0,0.68
AB2_RuleBased,Average,0,40,0.7514,,5,1,0.525
AB2_RuleBased,Average,1,25,0.8028,25,3,0,0.56
AB2_RuleBased,Average,1,27,0.8116,27,3,1,0.6296
AB2_RuleBased,Average,1,25,0.8048,25,2,1,0.76
AB2_RuleBased,Average,1,35,0.8325,35,3,1,0.7429
AB2_RuleBased,Average,1,33,0.8,33,4,1,0.5758
AB2_RuleBased,Average,1,17,0.81,17,1,0,0.8824
AB2_RuleBased,Average,1,25,0.8037,25,4,0,0.68
AB2_RuleBased,Average,1,39,0.8081,39,2,0,0.641
AB2_RuleBased,Average,1,19,0.8052,19,1,0,0.7368
AB2_RuleBased,Average,1,27,0.8091,27,0,0,0.8519
AB2_RuleBased,Average,1,35,0.8063,35,3,0,0.6571
AB2_RuleBased,Average,1,37,0.8299,37,4,2,0.6486
AB2_RuleBased,Average,1,34,0.8034,34,5,0,0.5
AB2_RuleBased,Average,1,35,0.8017,35,5,1,0.4857
AB2_RuleBased,Average,1,40,0.8027,40,4,1,0.575
AB2_RuleBased,Average,1,22,0.808,22,1,0,0.8636
AB2_RuleBased,Average,0,40,0.7816,,5,0,0.55
AB2_RuleBased,Average,1,31,0.8022,31,3,0,0.6129
AB2_RuleBased,Average,1,25,0.8168,25,4,1,0.68
AB2_RuleBased,Average,0,40,0.7819,,5,0,0.575
AB2_RuleBased,Average,1,23,0.8318,23,3,1,0.6522
AB2_RuleBased,Average,1,30,0.8366,30,4,2,0.6333
AB2_RuleBased,Average,1,27,0.8208,27,3,0,0.6296
AB2_RuleBased,Average,1,22,0.8108,22,2,1,0.6818
AB2_RuleBased,Average,1,22,0.8047,22,2,0,0.6818
AB2_RuleBased,Average,0,40,0.7755,,6,1,0.525
AB2_RuleBased,Average,0,40,0.7506,,7,1,0.5
AB2_RuleBased,Average,1,25,0.8074,25,1,0,0.8
AB2_RuleBased,Average,1,20,0.8049,20,2,0,0.7
AB2_RuleBased,Average,1,22,0.8087,22,0,0,0.7727
AB2_RuleBased,Average,1,22,0.8035,22,1,1,0.7273
AB2_RuleBased,Average,1,37,0.8046,37,6,1,0.5135
AB2_RuleBased,Average,1,30,0.813,30,5,0,0.5333
AB2_RuleBased,Average,0,40,0.798,,7,0,0.525
AB2_RuleBased,Average,1,29,0.8008,29,3,1,0.6207
AB2_RuleBased,Average,1,35,0.803,35,3,2,0.6
AB2_RuleBased,Average,1,31,0.8005,31,5,0,0.6129
AB2_RuleBased,Average,1,32,0.8073,32,3,2,0.625
AB2_RuleBased,Average,1,22,0.8011,22,0,0,0.8182
AB2_RuleBased,Average,1,20,0.8142,20,1,0,0.75
AB2_RuleBased,Average,1,33,0.8002,33,5,2,0.6061
AB2_RuleBased,Average,1,24,0.8064,24,2,0,0.625
AB2_RuleBased,Average,1,37,0.8186,37,3,1,0.6757
AB2_RuleBased,Average,1,26,0.809,26,3,1,0.6154
AB2_RuleBased,Average,0,40,0.7235,,3,1,0.675
AB2_RuleBased,Average,0,40,0.7467,,1,0,0.7
AB2_RuleBased,Average,1,27,0.8037,27,4,1,0.5185
AB2_RuleBased,Average,1,27,0.8017,27,3,2,0.7778
AB2_RuleBased,Average,0,40,0.7784,,7,3,0.5
AB2_RuleBased,Average,1,39,0.8046,39,6,1,0.641
AB2_RuleBased,Average,1,25,0.8038,25,3,1,0.56
AB2_RuleBased,Average,1,31,0.804,31,1,0,0.7742
AB2_RuleBased,Average,1,35,0.8105,35,3,0,0.6286
AB2_RuleBased,Average,1,22,0.8067,22,1,0,0.7273
AB2_RuleBased,Average,1,35,0.8204,35,5,0,0.6286
AB2_RuleBased,Average,0,40,0.7836,,4,0,0.55
AB2_RuleBased,Average,1,39,0.8033,39,5,0,0.641
AB2_RuleBased,Average,1,26,0.8084,26,4,1,0.5769
AB2_RuleBased,Average,1,30,0.8134,30,3,0,0.7
AB2_RuleBased,Average,1,39,0.802,39,3,1,0.5128
AB2_RuleBased,Average,1,19,0.8135,19,1,0,0.7368
AB2_RuleBased,Average,1,25,0.8041,25,3,0,0.6
AB2_RuleBased,Average,1,26,0.8012,26,2,0,0.6923
AB2_RuleBased,Average,1,24,0.8069,24,1,1,0.75
AB2_RuleBased,Average,1,25,0.8043,25,2,1,0.72
AB2_RuleBased,Average,0,40,0.7432,,4,0,0.6
AB2_RuleBased,Average,1,32,0.8038,32,5,0,0.5625
AB2_RuleBased,Average,1,27,0.8025,27,1,0,0.8519
AB2_RuleBased,Average,1,25,0.8066,25,2,0,0.64
AB2_RuleBased,Average,1,22,0.8061,22,2,0,0.5909
AB2_RuleBased,Average,1,27,0.8106,27,3,1,0.5556
AB2_RuleBased,Average,1,30,0.8013,30,1,0,0.6667
AB2_RuleBased,Average,1,16,0.81,16,0,0,0.875
AB2_RuleBased,Average,1,31,0.8041,31,1,1,0.7097
AB2_RuleBased,Average,1,39,0.8009,39,5,1,0.4615
AB2_RuleBased,Average,1,25,0.802,25,2,0,0.68
AB2_RuleBased,Average,1,36,0.8058,36,5,0,0.5556
AB2_RuleBased,Average,1,40,0.814,40,6,1,0.525
AB2_RuleBased,Average,1,15,0.8014,15,1,0,0.7333
AB3_PPO_Dynamic,Careless,1,13,0.8025,13,2,0,0.5385
AB3_PPO_Dynamic,Careless,1,7,0.8041,7,0,0,0.7143
AB3_PPO_Dynamic,Careless,1,11,0.8099,11,1,1,0.5455
AB3_PPO_Dynamic,Careless,1,14,0.8081,14,2,2,0.4286
AB3_PPO_Dynamic,Careless,1,26,0.8081,26,6,2,0.3462
AB3_PPO_Dynamic,Careless,1,10,0.805,10,0,0,0.7
AB3_PPO_Dynamic,Careless,1,19,0.8034,19,4,1,0.4211
AB3_PPO_Dynamic,Careless,1,11,0.8074,11,1,0,0.5455
AB3_PPO_Dynamic,Careless,1,12,0.8142,12,1,0,0.6667
AB3_PPO_Dynamic,Careless,1,12,0.8009,12,1,0,0.5833
AB3_PPO_Dynamic,Careless,1,7,0.8077,7,1,0,0.7143
AB3_PPO_Dynamic,Careless,1,11,0.8108,11,1,0,0.6364
AB3_PPO_Dynamic,Careless,1,10,0.8024,10,2,1,0.5
AB3_PPO_Dynamic,Careless,1,12,0.8,12,2,2,0.5
AB3_PPO_Dynamic,Careless,1,21,0.8043,21,4,1,0.381
AB3_PPO_Dynamic,Careless,1,17,0.8107,17,3,1,0.3529
AB3_PPO_Dynamic,Careless,1,5,0.802,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,11,0.8101,11,1,1,0.7273
AB3_PPO_Dynamic,Careless,1,20,0.8038,20,4,1,0.4
AB3_PPO_Dynamic,Careless,1,14,0.8013,14,2,1,0.5
AB3_PPO_Dynamic,Careless,1,13,0.8175,13,2,0,0.4615
AB3_PPO_Dynamic,Careless,1,21,0.8037,21,4,0,0.4286
AB3_PPO_Dynamic,Careless,1,15,0.8064,15,2,0,0.5333
AB3_PPO_Dynamic,Careless,1,6,0.805,6,0,0,0.8333
AB3_PPO_Dynamic,Careless,1,13,0.8029,13,3,0,0.5385
AB3_PPO_Dynamic,Careless,1,9,0.814,9,1,1,0.6667
AB3_PPO_Dynamic,Careless,1,9,0.802,9,0,0,0.5556
AB3_PPO_Dynamic,Careless,1,9,0.8077,9,0,0,0.7778
AB3_PPO_Dynamic,Careless,1,12,0.8054,12,2,1,0.5
AB3_PPO_Dynamic,Careless,1,13,0.806,13,2,0,0.4615
AB3_PPO_Dynamic,Careless,1,16,0.8034,16,3,2,0.4375
AB3_PPO_Dynamic,Careless,1,9,0.8043,9,0,0,0.7778
AB3_PPO_Dynamic,Careless,1,15,0.8056,15,2,1,0.5333
AB3_PPO_Dynamic,Careless,1,19,0.8134,19,3,0,0.4211
AB3_PPO_Dynamic,Careless,1,9,0.8001,9,0,0,0.7778
AB3_PPO_Dynamic,Careless,1,10,0.8058,10,2,0,0.6
AB3_PPO_Dynamic,Careless,1,12,0.8001,12,1,0,0.5833
AB3_PPO_Dynamic,Careless,1,10,0.8107,10,1,1,0.6
AB3_PPO_Dynamic,Careless,1,7,0.8045,7,1,0,0.7143
AB3_PPO_Dynamic,Careless,1,4,0.8036,4,0,0,1.0
AB3_PPO_Dynamic,Careless,1,6,0.8006,6,0,0,0.6667
AB3_PPO_Dynamic,Careless,1,8,0.8105,8,0,0,0.75
AB3_PPO_Dynamic,Careless,1,26,0.8133,26,5,1,0.3846
AB3_PPO_Dynamic,Careless,1,22,0.8109,22,4,2,0.4545
AB3_PPO_Dynamic,Careless,1,10,0.8108,10,2,1,0.5
AB3_PPO_Dynamic,Careless,1,10,0.8103,10,1,0,0.6
AB3_PPO_Dynamic,Careless,1,13,0.8146,13,1,0,0.6154
AB3_PPO_Dynamic,Careless,1,5,0.8,5,0,0,1.0
AB3_PPO_Dynamic,Careless,1,10,0.8022,10,1,0,0.7
AB3_PPO_Dynamic,Careless,1,8,0.8064,8,1,1,0.75
AB3_PPO_Dynamic,Careless,1,12,0.8027,12,0,0,0.6667
AB3_PPO_Dynamic,Careless,1,9,0.8004,9,2,1,0.4444
AB3_PPO_Dynamic,Careless,1,7,0.8017,7,1,0,0.5714
AB3_PPO_Dynamic,Careless,1,13,0.8001,13,1,0,0.5385
AB3_PPO_Dynamic,Careless,1,14,0.8051,14,2,1,0.4286
AB3_PPO_Dynamic,Careless,1,8,0.8142,8,0,0,0.75
AB3_PPO_Dynamic,Careless,1,29,0.8123,29,7,1,0.3448
AB3_PPO_Dynamic,Careless,1,12,0.8057,12,1,0,0.5
AB3_PPO_Dynamic,Careless,1,15,0.8086,15,3,1,0.5333
AB3_PPO_Dynamic,Careless,1,14,0.812,14,1,1,0.5
AB3_PPO_Dynamic,Careless,1,18,0.803,18,4,2,0.5
AB3_PPO_Dynamic,Careless,1,14,0.8192,14,2,0,0.5714
AB3_PPO_Dynamic,Careless,1,11,0.8002,11,2,1,0.4545
AB3_PPO_Dynamic,Careless,1,7,0.8056,7,0,0,0.7143
AB3_PPO_Dynamic,Careless,1,16,0.8142,16,3,1,0.5
AB3_PPO_Dynamic,Careless,1,13,0.8006,13,2,1,0.5385
AB3_PPO_Dynamic,Careless,1,13,0.8055,13,2,1,0.5385
AB3_PPO_Dynamic,Careless,1,16,0.8038,16,3,2,0.4375
AB3_PPO_Dynamic,Careless,1,8,0.8192,8,0,0,0.875
AB3_PPO_Dynamic,Careless,1,29,0.8147,29,6,1,0.3793
AB3_PPO_Dynamic,Careless,1,10,0.8028,10,2,1,0.5
AB3_PPO_Dynamic,Careless,1,20,0.8041,20,4,1,0.45
AB3_PPO_Dynamic,Careless,1,11,0.8162,11,1,1,0.6364
AB3_PPO_Dynamic,Careless,1,5,0.8034,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,9,0.8043,9,0,0,0.8889
AB3_PPO_Dynamic,Careless,1,19,0.8116,19,3,1,0.5263
AB3_PPO_Dynamic,Careless,1,14,0.8145,14,2,1,0.5
AB3_PPO_Dynamic,Careless,1,22,0.8024,22,4,2,0.4091
AB3_PPO_Dynamic,Careless,1,17,0.8021,17,3,0,0.3529
AB3_PPO_Dynamic,Careless,1,19,0.8012,19,3,0,0.3684
AB3_PPO_Dynamic,Careless,1,15,0.8066,15,3,1,0.4667
AB3_PPO_Dynamic,Careless,1,14,0.8031,14,2,0,0.5714
AB3_PPO_Dynamic,Careless,1,11,0.8045,11,1,0,0.6364
AB3_PPO_Dynamic,Careless,1,25,0.8061,25,3,1,0.4
AB3_PPO_Dynamic,Careless,1,10,0.8165,10,1,0,0.5
AB3_PPO_Dynamic,Careless,1,17,0.8225,17,2,2,0.5294
AB3_PPO_Dynamic,Careless,1,13,0.8001,13,2,0,0.4615
AB3_PPO_Dynamic,Careless,1,13,0.8081,13,2,0,0.5385
AB3_PPO_Dynamic,Careless,1,6,0.8024,6,0,0,0.6667
AB3_PPO_Dynamic,Careless,1,21,0.803,21,4,1,0.381
AB3_PPO_Dynamic,Careless,1,10,0.806,10,1,0,0.7
AB3_PPO_Dynamic,Careless,1,20,0.8052,20,3,0,0.45
AB3_PPO_Dynamic,Careless,1,12,0.8009,12,0,0,0.6667
AB3_PPO_Dynamic,Careless,1,15,0.8096,15,2,0,0.5333
AB3_PPO_Dynamic,Careless,1,18,0.8126,18,3,0,0.5
AB3_PPO_Dynamic,Careless,1,16,0.8026,16,3,0,0.375
AB3_PPO_Dynamic,Careless,1,7,0.8133,7,1,0,0.5714
AB3_PPO_Dynamic,Careless,1,7,0.8003,7,1,0,0.5714
AB3_PPO_Dynamic,Careless,1,14,0.8075,14,2,0,0.5
AB3_PPO_Dynamic,Careless,1,20,0.8051,20,3,1,0.4
AB3_PPO_Dynamic,Weak,0,40,0.2919,,12,0,0.175
AB3_PPO_Dynamic,Weak,0,40,0.598,,8,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.3638,,11,0,0.225
AB3_PPO_Dynamic,Weak,0,40,0.3396,,13,0,0.125
AB3_PPO_Dynamic,Weak,0,40,0.7816,,5,0,0.6
AB3_PPO_Dynamic,Weak,0,40,0.4457,,12,0,0.275
AB3_PPO_Dynamic,Weak,1,38,0.8013,38,6,0,0.6316
AB3_PPO_Dynamic,Weak,0,40,0.3194,,12,0,0.2
AB3_PPO_Dynamic,Weak,0,40,0.5813,,10,0,0.475
AB3_PPO_Dynamic,Weak,0,40,0.454,,9,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.7007,,9,0,0.45
AB3_PPO_Dynamic,Weak,0,40,0.3506,,10,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.6653,,9,0,0.475
AB3_PPO_Dynamic,Weak,0,40,0.417,,10,0,0.325
AB3_PPO_Dynamic,Weak,0,40,0.6124,,8,0,0.425
AB3_PPO_Dynamic,Weak,1,34,0.8045,34,4,0,0.6471
AB3_PPO_Dynamic,Weak,0,40,0.6231,,10,0,0.475
AB3_PPO_Dynamic,Weak,0,40,0.4454,,12,0,0.225
AB3_PPO_Dynamic,Weak,0,40,0.5232,,10,0,0.35
AB3_PPO_Dynamic,Weak,0,40,0.431,,10,0,0.275
AB3_PPO_Dynamic,Weak,0,40,0.4131,,11,0,0.275
AB3_PPO_Dynamic,Weak,0,40,0.537,,11,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.2681,,13,0,0.1
AB3_PPO_Dynamic,Weak,1,33,0.8122,33,3,0,0.6061
AB3_PPO_Dynamic,Weak,0,40,0.3423,,12,0,0.2
AB3_PPO_Dynamic,Weak,0,40,0.1937,,12,0,0.075
AB3_PPO_Dynamic,Weak,0,40,0.5101,,11,0,0.3
AB3_PPO_Dynamic,Weak,0,40,0.4436,,10,0,0.275
AB3_PPO_Dynamic,Weak,0,40,0.2642,,13,0,0.075
AB3_PPO_Dynamic,Weak,1,34,0.8042,34,4,0,0.6765
AB3_PPO_Dynamic,Weak,0,40,0.3232,,13,0,0.2
AB3_PPO_Dynamic,Weak,0,40,0.4642,,12,0,0.325
AB3_PPO_Dynamic,Weak,0,40,0.5705,,11,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.2381,,13,0,0.075
AB3_PPO_Dynamic,Weak,0,40,0.661,,7,0,0.45
AB3_PPO_Dynamic,Weak,0,40,0.2922,,12,0,0.1
AB3_PPO_Dynamic,Weak,0,40,0.491,,10,0,0.3
AB3_PPO_Dynamic,Weak,0,40,0.583,,9,0,0.35
AB3_PPO_Dynamic,Weak,0,40,0.5161,,10,0,0.35
AB3_PPO_Dynamic,Weak,0,40,0.784,,7,0,0.55
AB3_PPO_Dynamic,Weak,0,40,0.297,,13,0,0.175
AB3_PPO_Dynamic,Weak,0,40,0.3121,,11,0,0.225
AB3_PPO_Dynamic,Weak,0,40,0.6647,,6,0,0.5
AB3_PPO_Dynamic,Weak,0,40,0.6115,,10,0,0.375
AB3_PPO_Dynamic,Weak,1,36,0.8185,36,5,0,0.5833
AB3_PPO_Dynamic,Weak,0,40,0.7366,,6,0,0.55
AB3_PPO_Dynamic,Weak,0,40,0.7911,,5,0,0.575
AB3_PPO_Dynamic,Weak,0,40,0.6977,,8,0,0.575
AB3_PPO_Dynamic,Weak,0,40,0.4957,,10,0,0.325
AB3_PPO_Dynamic,Weak,0,40,0.7539,,6,0,0.475
AB3_PPO_Dynamic,Weak,0,40,0.6181,,7,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.5311,,11,0,0.275
AB3_PPO_Dynamic,Weak,0,40,0.5615,,8,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.7287,,6,0,0.525
AB3_PPO_Dynamic,Weak,0,40,0.267,,13,0,0.1
AB3_PPO_Dynamic,Weak,1,36,0.8118,36,5,0,0.5556
AB3_PPO_Dynamic,Weak,0,40,0.5968,,8,0,0.475
AB3_PPO_Dynamic,Weak,1,38,0.8095,38,5,0,0.6316
AB3_PPO_Dynamic,Weak,0,40,0.399,,11,0,0.3
AB3_PPO_Dynamic,Weak,0,40,0.5911,,9,0,0.4
AB3_PPO_Dynamic,Weak,0,40,0.69,,10,0,0.5
AB3_PPO_Dynamic,Weak,0,40,0.7689,,7,0,0.525
AB3_PPO_Dynamic,Weak,0,40,0.2499,,12,0,0.05
AB3_PPO_Dynamic,Weak,0,40,0.6461,,9,0,0.4
AB3_PPO_Dynamic,Weak,0,40,0.2321,,13,0,0.125
AB3_PPO_Dynamic,Weak,0,40,0.5212,,10,0,0.325
AB3_PPO_Dynamic,Weak,0,40,0.685,,9,0,0.45
AB3_PPO_Dynamic,Weak,0,40,0.3235,,11,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.5264,,11,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.3783,,11,0,0.225
AB3_PPO_Dynamic,Weak,0,40,0.4767,,9,0,0.35
AB3_PPO_Dynamic,Weak,0,40,0.7379,,8,0,0.5
AB3_PPO_Dynamic,Weak,0,40,0.5884,,8,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.4335,,10,0,0.275
AB3_PPO_Dynamic,Weak,1,25,0.8105,25,3,0,0.72
AB3_PPO_Dynamic,Weak,0,40,0.574,,9,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.3843,,12,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.3706,,11,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.5941,,10,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.7682,,7,0,0.55
AB3_PPO_Dynamic,Weak,0,40,0.6949,,7,0,0.475
AB3_PPO_Dynamic,Weak,0,40,0.4816,,10,0,0.275
AB3_PPO_Dynamic,Weak,0,40,0.5848,,9,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.6859,,7,0,0.45
AB3_PPO_Dynamic,Weak,0,40,0.5925,,9,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.4962,,11,0,0.325
AB3_PPO_Dynamic,Weak,0,40,0.4883,,11,0,0.3
AB3_PPO_Dynamic,Weak,0,40,0.6832,,8,0,0.45
AB3_PPO_Dynamic,Weak,0,40,0.4301,,12,0,0.35
AB3_PPO_Dynamic,Weak,0,40,0.5153,,10,0,0.325
AB3_PPO_Dynamic,Weak,0,40,0.6265,,8,0,0.475
AB3_PPO_Dynamic,Weak,0,40,0.3726,,13,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.6997,,8,0,0.475
AB3_PPO_Dynamic,Weak,0,40,0.4581,,10,0,0.275
AB3_PPO_Dynamic,Weak,1,34,0.8177,34,5,0,0.6471
AB3_PPO_Dynamic,Weak,0,40,0.7175,,9,0,0.475
AB3_PPO_Dynamic,Weak,0,40,0.4268,,12,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.3464,,10,0,0.225
AB3_PPO_Dynamic,Weak,0,40,0.2445,,12,0,0.05
AB3_PPO_Dynamic,Weak,0,40,0.6039,,10,0,0.475
AB3_PPO_Dynamic,Average,1,29,0.8147,29,4,0,0.5517
AB3_PPO_Dynamic,Average,1,25,0.8132,25,2,0,0.6
AB3_PPO_Dynamic,Average,1,23,0.8046,23,2,1,0.5652
AB3_PPO_Dynamic,Average,1,24,0.8146,24,3,0,0.5417
AB3_PPO_Dynamic,Average,1,13,0.8108,13,0,0,0.9231
AB3_PPO_Dynamic,Average,1,21,0.8021,21,1,0,0.7143
AB3_PPO_Dynamic,Average,1,25,0.8061,25,3,0,0.56
AB3_PPO_Dynamic,Average,1,17,0.8015,17,1,1,0.7647
AB3_PPO_Dynamic,Average,1,25,0.8111,25,1,0,0.64
AB3_PPO_Dynamic,Average,1,22,0.8051,22,2,0,0.5909
AB3_PPO_Dynamic,Average,1,23,0.8181,23,2,0,0.6522
AB3_PPO_Dynamic,Average,1,32,0.8141,32,4,0,0.5
AB3_PPO_Dynamic,Average,1,32,0.8011,32,6,0,0.4688
AB3_PPO_Dynamic,Average,1,25,0.8114,25,5,0,0.48
AB3_PPO_Dynamic,Average,1,18,0.8087,18,1,0,0.6667
AB3_PPO_Dynamic,Average,1,18,0.8063,18,2,0,0.6111
AB3_PPO_Dynamic,Average,1,22,0.8045,22,3,0,0.5909
AB3_PPO_Dynamic,Average,1,20,0.8073,20,2,0,0.7
AB3_PPO_Dynamic,Average,1,23,0.8007,23,3,0,0.5652
AB3_PPO_Dynamic,Average,1,23,0.807,23,1,0,0.5217
AB3_PPO_Dynamic,Average,1,21,0.814,21,1,0,0.7143
AB3_PPO_Dynamic,Average,1,27,0.8056,27,2,0,0.5926
AB3_PPO_Dynamic,Average,1,19,0.8089,19,1,0,0.7368
AB3_PPO_Dynamic,Average,1,21,0.8048,21,2,0,0.6667
AB3_PPO_Dynamic,Average,1,19,0.8146,19,1,0,0.7368
AB3_PPO_Dynamic,Average,1,25,0.8115,25,3,1,0.56
AB3_PPO_Dynamic,Average,1,24,0.8037,24,1,0,0.6667
AB3_PPO_Dynamic,Average,1,26,0.8157,26,2,1,0.6538
AB3_PPO_Dynamic,Average,1,21,0.8158,21,3,0,0.619
AB3_PPO_Dynamic,Average,1,20,0.8009,20,1,0,0.7
AB3_PPO_Dynamic,Average,1,34,0.82,34,4,0,0.5
AB3_PPO_Dynamic,Average,1,29,0.816,29,5,0,0.4828
AB3_PPO_Dynamic,Average,1,40,0.8019,40,7,0,0.4
