strategy,student_type,success,total_steps,final_mastery,reached_mastery_step,remediation_count,unnecessary_remediations,final_accuracy
AB2_RuleBased,Weak,0,40,0.6708,,8,1,0.45
AB2_RuleBased,Weak,0,40,0.5366,,9,0,0.6
AB2_RuleBased,Weak,0,40,0.5641,,9,0,0.625
AB2_RuleBased,Weak,0,40,0.644,,7,0,0.625
AB2_RuleBased,Weak,0,40,0.6252,,7,1,0.75
AB2_RuleBased,Weak,0,40,0.5897,,8,0,0.575
AB2_RuleBased,Weak,0,40,0.5844,,7,0,0.675
AB2_RuleBased,Weak,0,40,0.5848,,8,0,0.775
AB2_RuleBased,Weak,0,40,0.5707,,8,0,0.675
AB2_RuleBased,Weak,0,40,0.6045,,8,0,0.65
AB2_RuleBased,Weak,0,40,0.524,,9,0,0.525
AB2_RuleBased,Weak,0,40,0.5161,,9,0,0.65
AB2_RuleBased,Weak,0,40,0.6428,,7,0,0.75
AB2_RuleBased,Weak,0,40,0.6245,,8,0,0.65
AB2_RuleBased,Weak,0,40,0.6231,,7,0,0.725
AB2_RuleBased,Weak,0,40,0.5668,,8,0,0.45
AB2_RuleBased,Weak,0,40,0.6701,,7,0,0.65
AB2_RuleBased,Weak,0,40,0.2973,,10,0,0.125
AB2_RuleBased,Weak,0,40,0.6704,,7,2,0.575
AB2_RuleBased,Weak,0,40,0.5385,,9,0,0.35
AB2_RuleBased,Weak,0,40,0.5841,,9,0,0.625
AB2_RuleBased,Weak,0,40,0.5401,,9,0,0.55
AB2_RuleBased,Weak,0,40,0.5204,,8,0,0.425
AB2_RuleBased,Weak,0,40,0.6282,,8,0,0.525
AB2_RuleBased,Weak,0,40,0.6051,,8,0,0.725
AB2_RuleBased,Weak,0,40,0.5114,,10,0,0.625
AB2_RuleBased,Weak,0,40,0.5034,,10,0,0.425
AB2_RuleBased,Weak,0,40,0.5926,,8,0,0.575
AB2_RuleBased,Weak,0,40,0.5441,,8,0,0.375
AB2_RuleBased,Weak,0,40,0.5375,,9,0,0.5
AB2_RuleBased,Weak,0,40,0.5971,,7,0,0.675
AB2_RuleBased,Weak,0,40,0.5751,,8,0,0.5
AB2_RuleBased,Weak,0,40,0.5367,,8,0,0.6
AB2_RuleBased,Weak,0,40,0.5898,,8,0,0.575
AB2_RuleBased,Weak,0,40,0.5247,,9,0,0.575
AB2_RuleBased,Weak,0,40,0.6279,,7,0,0.65
AB2_RuleBased,Weak,0,40,0.647,,9,2,0.625
AB2_RuleBased,Weak,0,40,0.6305,,7,1,0.75
AB2_RuleBased,Weak,0,40,0.5789,,8,0,0.475
AB2_RuleBased,Weak,0,40,0.5294,,8,0,0.475
AB2_RuleBased,Weak,0,40,0.6036,,8,0,0.625
AB2_RuleBased,Weak,0,40,0.664,,7,2,0.725
AB2_RuleBased,Weak,0,40,0.5731,,8,0,0.575
AB2_RuleBased,Weak,0,40,0.6934,,6,1,0.7
AB2_RuleBased,Weak,0,40,0.5129,,9,0,0.5
AB2_RuleBased,Weak,0,40,0.5726,,10,0,0.6
AB2_RuleBased,Weak,0,40,0.5912,,9,0,0.575
AB2_RuleBased,Weak,0,40,0.5344,,9,0,0.425
AB2_RuleBased,Weak,0,40,0.6143,,8,0,0.725
AB2_RuleBased,Weak,0,40,0.5786,,9,0,0.65
AB2_RuleBased,Weak,0,40,0.5366,,9,0,0.35
AB2_RuleBased,Weak,0,40,0.5989,,9,0,0.525
AB2_RuleBased,Weak,0,40,0.5681,,9,0,0.525
AB2_RuleBased,Weak,0,40,0.4717,,10,0,0.375
AB2_RuleBased,Weak,0,40,0.6557,,7,4,0.775
AB2_RuleBased,Weak,0,40,0.5162,,9,0,0.6
AB2_RuleBased,Weak,0,40,0.6107,,8,0,0.6
AB2_RuleBased,Weak,0,40,0.7306,,7,2,0.675
AB2_RuleBased,Weak,0,40,0.5697,,8,0,0.6
AB2_RuleBased,Weak,0,40,0.4958,,9,0,0.575
AB2_RuleBased,Weak,0,40,0.5475,,9,0,0.675
AB2_RuleBased,Average,0,30,0.7033,,5,2,0.7333
AB2_RuleBased,Average,0,30,0.6871,,6,3,0.7
AB2_RuleBased,Average,0,30,0.763,,4,3,0.8333
AB2_RuleBased,Average,0,30,0.7446,,4,1,0.7667
AB2_RuleBased,Average,0,30,0.7325,,5,3,0.8
AB2_RuleBased,Average,0,30,0.7999,,4,2,0.7667
AB2_RuleBased,Average,0,30,0.7443,,5,0,0.7
AB2_RuleBased,Average,0,30,0.7123,,5,3,0.7667
AB2_RuleBased,Average,0,30,0.7763,,4,0,0.7667
AB2_RuleBased,Average,0,30,0.6846,,5,3,0.7333
AB2_RuleBased,Average,0,30,0.6653,,6,4,0.6667
AB2_RuleBased,Average,0,30,0.7465,,5,1,0.7333
AB2_RuleBased,Average,0,30,0.7002,,5,1,0.6
AB2_RuleBased,Average,0,30,0.6705,,6,4,0.6
AB2_RuleBased,Average,0,30,0.7269,,5,1,0.6667
AB2_RuleBased,Average,0,30,0.7141,,5,0,0.7333
AB2_RuleBased,Average,0,30,0.7134,,5,3,0.8
AB2_RuleBased,Average,0,30,0.7121,,6,2,0.6333
AB2_RuleBased,Average,0,30,0.6123,,7,2,0.6667
AB2_RuleBased,Average,0,30,0.7176,,5,0,0.7333
AB2_RuleBased,Average,0,30,0.6469,,5,1,0.6667
AB2_RuleBased,Average,0,30,0.7121,,6,1,0.6667
AB2_RuleBased,Average,0,30,0.7494,,4,2,0.7333
AB2_RuleBased,Average,0,30,0.7056,,6,1,0.7667
AB2_RuleBased,Average,0,30,0.6466,,7,1,0.5
AB2_RuleBased,Average,0,30,0.7482,,4,2,0.8333
AB2_RuleBased,Average,0,30,0.7498,,4,1,0.7
AB2_RuleBased,Average,0,30,0.7086,,5,0,0.7
AB2_RuleBased,Average,0,30,0.7006,,5,3,0.7333
AB2_RuleBased,Average,0,30,0.7738,,4,2,0.8333
AB2_RuleBased,Average,0,30,0.6625,,6,1,0.7
AB2_RuleBased,Average,0,30,0.6392,,6,1,0.6667
AB2_RuleBased,Average,0,30,0.6831,,6,3,0.6
AB2_RuleBased,Average,0,30,0.7718,,4,0,0.7667
AB2_RuleBased,Average,0,30,0.8266,,4,2,0.7667
AB2_RuleBased,Average,0,30,0.683,,7,3,0.6333
AB2_RuleBased,Average,0,30,0.7373,,5,3,0.6333
AB2_RuleBased,Average,0,30,0.7923,,2,1,0.8667
AB2_RuleBased,Average,0,30,0.7641,,3,0,0.8
AB2_RuleBased,Average,0,30,0.6499,,7,2,0.5333
AB2_RuleBased,Average,0,30,0.6317,,6,4,0.6667
AB2_RuleBased,Average,0,30,0.653,,7,2,0.5667
AB2_RuleBased,Average,0,30,0.6365,,6,2,0.6
AB2_RuleBased,Average,0,30,0.6961,,6,3,0.6667
AB2_RuleBased,Average,0,30,0.7489,,5,3,0.7
AB2_RuleBased,Average,0,30,0.7127,,4,3,0.7333
AB2_RuleBased,Average,0,30,0.6586,,7,2,0.5333
AB2_RuleBased,Average,0,30,0.6666,,7,1,0.6333
AB2_RuleBased,Average,0,30,0.6722,,6,4,0.6333
AB2_RuleBased,Average,0,30,0.6814,,6,2,0.6667
AB2_RuleBased,Average,0,30,0.6406,,6,0,0.6333
AB2_RuleBased,Average,0,30,0.7736,,5,2,0.7333
AB2_RuleBased,Average,0,30,0.6564,,6,3,0.6333
AB2_RuleBased,Average,0,30,0.7907,,3,1,0.8333
AB2_RuleBased,Average,0,30,0.6741,,6,2,0.6
AB2_RuleBased,Average,0,30,0.7261,,5,1,0.7333
AB2_RuleBased,Average,0,30,0.678,,5,2,0.6333
AB2_RuleBased,Average,0,30,0.773,,5,1,0.7333
AB2_RuleBased,Average,0,30,0.6506,,6,2,0.5333
AB2_RuleBased,Average,0,30,0.6834,,6,1,0.6333
AB2_RuleBased,Average,0,30,0.7598,,5,2,0.6
AB2_RuleBased,Average,0,30,0.7214,,6,3,0.5667
AB2_RuleBased,Average,0,30,0.7255,,6,1,0.7333
AB2_RuleBased,Average,0,30,0.687,,6,2,0.6333
AB2_RuleBased,Average,0,30,0.6509,,7,3,0.6667
AB2_RuleBased,Average,0,30,0.7818,,3,1,0.7333
AB2_RuleBased,Average,0,30,0.6874,,6,3,0.6667
AB2_RuleBased,Average,0,30,0.6868,,6,4,0.6667
AB2_RuleBased,Average,0,30,0.6753,,6,3,0.5
AB2_RuleBased,Average,0,30,0.662,,6,4,0.6667
AB2_RuleBased,Average,0,30,0.659,,6,3,0.7333
AB2_RuleBased,Average,0,30,0.75,,4,3,0.6667
AB2_RuleBased,Average,0,30,0.6346,,6,1,0.6333
AB2_RuleBased,Average,0,30,0.7605,,3,1,0.7
AB2_RuleBased,Average,0,30,0.7099,,5,3,0.6667
AB2_RuleBased,Average,0,30,0.6501,,7,3,0.6667
AB2_RuleBased,Average,0,30,0.6635,,6,4,0.5667
AB2_RuleBased,Average,0,30,0.7472,,5,2,0.8333
AB2_RuleBased,Average,0,30,0.8034,,4,4,0.8
AB2_RuleBased,Average,0,30,0.6678,,6,4,0.7333
AB2_RuleBased,Average,0,30,0.7393,,4,0,0.7
AB2_RuleBased,Average,0,30,0.7142,,5,3,0.7667
AB2_RuleBased,Average,0,30,0.6643,,7,4,0.6333
AB2_RuleBased,Average,0,30,0.6087,,6,1,0.7333
AB2_RuleBased,Average,0,30,0.6638,,6,2,0.7667
AB2_RuleBased,Average,0,30,0.7044,,6,2,0.7333
AB2_RuleBased,Average,0,30,0.7174,,5,3,0.6667
AB2_RuleBased,Average,0,30,0.7377,,5,2,0.6667
AB2_RuleBased,Average,0,30,0.6737,,6,1,0.6
AB2_RuleBased,Average,0,30,0.6818,,6,3,0.6333
AB2_RuleBased,Average,0,30,0.6942,,6,3,0.6333
AB2_RuleBased,Average,0,30,0.6845,,6,4,0.6
AB2_RuleBased,Average,0,30,0.7132,,4,3,0.7
AB2_RuleBased,Average,0,30,0.7126,,5,1,0.6667
AB2_RuleBased,Average,0,30,0.7344,,5,3,0.8
AB2_RuleBased,Average,0,30,0.6318,,7,3,0.5667
AB2_RuleBased,Average,0,30,0.731,,5,2,0.6333
AB2_RuleBased,Average,0,30,0.7506,,4,2,0.8
AB2_RuleBased,Average,0,30,0.683,,6,3,0.7
AB2_RuleBased,Average,0,30,0.6789,,6,4,0.7333
AB3_PPO_Dynamic,Careless,0,30,0.6818,,7,0,0.2667
AB3_PPO_Dynamic,Careless,1,19,0.8643,19,0,0,0.7368
AB3_PPO_Dynamic,Careless,1,13,0.8682,13,1,0,0.6154
AB3_PPO_Dynamic,Careless,1,27,0.8552,27,1,0,0.6667
AB3_PPO_Dynamic,Careless,0,30,0.7686,,6,0,0.5
AB3_PPO_Dynamic,Careless,1,29,0.8537,29,6,0,0.4138
AB3_PPO_Dynamic,Careless,0,30,0.7754,,5,1,0.4667
AB3_PPO_Dynamic,Careless,1,27,0.8641,27,5,0,0.4444
AB3_PPO_Dynamic,Careless,1,25,0.865,25,5,1,0.44
AB3_PPO_Dynamic,Careless,1,21,0.8552,21,2,0,0.6667
AB3_PPO_Dynamic,Careless,1,22,0.8579,22,4,4,0.5
AB3_PPO_Dynamic,Careless,1,25,0.8549,25,3,1,0.52
AB3_PPO_Dynamic,Careless,1,24,0.8722,24,1,0,0.5833
AB3_PPO_Dynamic,Careless,1,28,0.8585,28,4,1,0.4643
AB3_PPO_Dynamic,Careless,1,19,0.8667,19,3,0,0.5263
AB3_PPO_Dynamic,Careless,0,30,0.823,,3,0,0.4333
AB3_PPO_Dynamic,Careless,0,30,0.8252,,4,0,0.5
AB3_PPO_Dynamic,Careless,1,21,0.8529,21,3,0,0.4762
AB3_PPO_Dynamic,Careless,1,29,0.8637,29,2,0,0.5862
AB3_PPO_Dynamic,Careless,1,11,0.8532,11,1,1,0.6364
AB3_PPO_Dynamic,Careless,1,14,0.8637,14,1,0,0.7143
AB3_PPO_Dynamic,Careless,1,14,0.8545,14,1,0,0.4286
AB3_PPO_Dynamic,Careless,1,2,0.8506,2,0,0,0.5
AB3_PPO_Dynamic,Careless,0,30,0.5979,,8,0,0.3
AB3_PPO_Dynamic,Careless,1,17,0.8714,17,1,0,0.6471
AB3_PPO_Dynamic,Careless,1,25,0.8552,25,3,1,0.56
AB3_PPO_Dynamic,Careless,1,10,0.8607,10,0,0,1.0
AB3_PPO_Dynamic,Careless,1,19,0.8548,19,3,0,0.4737
AB3_PPO_Dynamic,Careless,0,30,0.6261,,8,0,0.1667
AB3_PPO_Dynamic,Careless,1,20,0.8511,20,2,0,0.55
AB3_PPO_Dynamic,Careless,0,30,0.6552,,6,0,0.2333
AB3_PPO_Dynamic,Careless,1,20,0.8625,20,2,0,0.6
AB3_PPO_Dynamic,Careless,1,22,0.8514,22,3,0,0.4091
AB3_PPO_Dynamic,Careless,0,30,0.5342,,8,0,0.1667
AB3_PPO_Dynamic,Careless,1,17,0.8527,17,1,0,0.5294
AB3_PPO_Dynamic,Careless,0,30,0.8008,,6,0,0.4
AB3_PPO_Dynamic,Careless,1,28,0.8557,28,3,0,0.6071
AB3_PPO_Dynamic,Careless,1,4,0.8719,4,0,0,0.75
AB3_PPO_Dynamic,Careless,0,30,0.8379,,4,1,0.5333
AB3_PPO_Dynamic,Careless,1,16,0.8612,16,3,1,0.375
AB3_PPO_Dynamic,Careless,1,21,0.859,21,1,0,0.619
AB3_PPO_Dynamic,Careless,1,17,0.852,17,1,0,0.5882
AB3_PPO_Dynamic,Careless,0,30,0.7116,,6,0,0.3
AB3_PPO_Dynamic,Careless,1,6,0.8509,6,0,0,0.8333
AB3_PPO_Dynamic,Careless,1,18,0.8516,18,2,0,0.5556
AB3_PPO_Dynamic,Careless,1,16,0.8623,16,3,0,0.5
AB3_PPO_Dynamic,Careless,0,30,0.8397,,5,0,0.5
AB3_PPO_Dynamic,Careless,1,11,0.8643,11,3,1,0.4545
AB3_PPO_Dynamic,Careless,1,23,0.8589,23,2,2,0.6087
AB3_PPO_Dynamic,Careless,1,26,0.8755,26,4,1,0.5
AB3_PPO_Dynamic,Careless,1,12,0.8521,12,0,0,0.6667
AB3_PPO_Dynamic,Careless,1,7,0.8536,7,1,0,0.5714
AB3_PPO_Dynamic,Careless,0,30,0.6334,,6,0,0.2667
AB3_PPO_Dynamic,Careless,1,28,0.8587,28,4,0,0.5714
AB3_PPO_Dynamic,Careless,0,30,0.7918,,7,1,0.3667
AB3_PPO_Dynamic,Careless,1,22,0.8516,22,2,0,0.5
AB3_PPO_Dynamic,Careless,1,26,0.8557,26,5,1,0.5385
AB3_PPO_Dynamic,Careless,0,30,0.8426,,6,1,0.4333
AB3_PPO_Dynamic,Careless,1,16,0.8517,16,2,0,0.625
AB3_PPO_Dynamic,Careless,1,9,0.859,9,1,1,0.6667
AB3_PPO_Dynamic,Careless,1,22,0.8535,22,4,0,0.4545
AB3_PPO_Dynamic,Careless,1,21,0.8576,21,3,1,0.619
AB3_PPO_Dynamic,Careless,0,30,0.7539,,6,0,0.4
AB3_PPO_Dynamic,Careless,1,24,0.8628,24,4,0,0.5417
AB3_PPO_Dynamic,Careless,1,19,0.8589,19,2,1,0.4737
AB3_PPO_Dynamic,Careless,1,17,0.8519,17,4,0,0.2941
AB3_PPO_Dynamic,Careless,1,25,0.8527,25,5,1,0.52
AB3_PPO_Dynamic,Careless,1,10,0.8599,10,1,0,0.8
AB3_PPO_Dynamic,Careless,1,15,0.8562,15,1,1,0.5333
AB3_PPO_Dynamic,Careless,1,26,0.8536,26,4,1,0.5
AB3_PPO_Dynamic,Careless,1,29,0.8671,29,3,2,0.5862
AB3_PPO_Dynamic,Careless,1,24,0.8532,24,1,1,0.625
AB3_PPO_Dynamic,Careless,0,30,0.8124,,6,1,0.4
AB3_PPO_Dynamic,Careless,1,29,0.854,29,4,0,0.6207
AB3_PPO_Dynamic,Careless,0,30,0.8363,,4,1,0.4667
AB3_PPO_Dynamic,Careless,1,29,0.8728,29,5,0,0.4828
AB3_PPO_Dynamic,Careless,1,14,0.8671,14,1,0,0.5714
AB3_PPO_Dynamic,Careless,1,15,0.8597,15,1,0,0.7333
AB3_PPO_Dynamic,Careless,1,27,0.851,27,5,0,0.5556
AB3_PPO_Dynamic,Careless,1,10,0.8513,10,1,0,0.6
AB3_PPO_Dynamic,Careless,1,18,0.8516,18,2,0,0.5556
AB3_PPO_Dynamic,Careless,1,18,0.868,18,1,0,0.6111
AB3_PPO_Dynamic,Careless,0,30,0.7973,,6,0,0.3333
AB3_PPO_Dynamic,Careless,1,14,0.8622,14,2,0,0.6429
AB3_PPO_Dynamic,Careless,0,30,0.8088,,5,0,0.6
AB3_PPO_Dynamic,Careless,1,25,0.8505,25,2,0,0.6
AB3_PPO_Dynamic,Careless,1,19,0.867,19,2,0,0.6316
AB3_PPO_Dynamic,Careless,1,26,0.8581,26,1,1,0.6154
AB3_PPO_Dynamic,Careless,1,24,0.8669,24,3,0,0.625
AB3_PPO_Dynamic,Careless,1,21,0.8596,21,3,0,0.5238
AB3_PPO_Dynamic,Careless,1,18,0.8627,18,1,0,0.7778
AB3_PPO_Dynamic,Careless,1,29,0.8627,29,3,2,0.4828
AB3_PPO_Dynamic,Careless,0,30,0.8269,,4,2,0.5
AB3_PPO_Dynamic,Careless,1,14,0.8514,14,3,1,0.5
AB3_PPO_Dynamic,Careless,1,17,0.8663,17,1,0,0.7059
AB3_PPO_Dynamic,Careless,0,30,0.7072,,7,0,0.4
AB3_PPO_Dynamic,Careless,1,19,0.8569,19,3,1,0.4737
AB3_PPO_Dynamic,Careless,1,19,0.8747,19,3,1,0.6316
AB3_PPO_Dynamic,Careless,1,21,0.8689,21,3,2,0.5714
AB3_PPO_Dynamic,Careless,1,20,0.8573,20,3,1,0.5
AB3_PPO_Dynamic,Weak,0,40,0.7751,,6,0,0.55
AB3_PPO_Dynamic,Weak,0,40,0.4582,,10,0,0.3
AB3_PPO_Dynamic,Weak,0,40,0.6602,,9,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.5048,,11,0,0.35
AB3_PPO_Dynamic,Weak,0,40,0.2402,,13,0,0.05
AB3_PPO_Dynamic,Weak,0,40,0.7417,,6,0,0.55
AB3_PPO_Dynamic,Weak,0,40,0.5223,,9,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.7252,,6,0,0.5
AB3_PPO_Dynamic,Weak,0,40,0.7735,,7,0,0.525
AB3_PPO_Dynamic,Weak,0,40,0.6332,,11,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.712,,8,0,0.5
AB3_PPO_Dynamic,Weak,0,40,0.4616,,11,0,0.325
AB3_PPO_Dynamic,Weak,0,40,0.6356,,8,0,0.475
AB3_PPO_Dynamic,Weak,0,40,0.7902,,4,0,0.625
AB3_PPO_Dynamic,Weak,0,40,0.6741,,7,0,0.5
AB3_PPO_Dynamic,Weak,0,40,0.3417,,13,0,0.2
AB3_PPO_Dynamic,Weak,0,40,0.7529,,5,0,0.55
AB3_PPO_Dynamic,Weak,0,40,0.4892,,11,0,0.35
AB3_PPO_Dynamic,Weak,0,40,0.3973,,11,0,0.3
AB3_PPO_Dynamic,Weak,0,40,0.7853,,8,0,0.525
AB3_PPO_Dynamic,Weak,0,40,0.5738,,9,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.319,,13,0,0.075
AB3_PPO_Dynamic,Weak,0,40,0.6673,,8,0,0.475
AB3_PPO_Dynamic,Weak,0,40,0.7852,,7,0,0.625
AB3_PPO_Dynamic,Weak,0,40,0.3634,,12,0,0.15
AB3_PPO_Dynamic,Weak,0,40,0.7556,,4,0,0.55
AB3_PPO_Dynamic,Weak,0,40,0.3018,,11,0,0.2
AB3_PPO_Dynamic,Weak,0,40,0.8393,,4,0,0.7
AB3_PPO_Dynamic,Weak,0,40,0.4128,,12,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.3664,,12,0,0.225
AB3_PPO_Dynamic,Weak,0,40,0.4756,,11,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.3812,,11,0,0.275
AB3_PPO_Dynamic,Weak,0,40,0.6625,,9,0,0.45
AB3_PPO_Dynamic,Weak,0,40,0.7196,,4,0,0.5
AB3_PPO_Dynamic,Weak,0,40,0.4706,,11,0,0.325
AB3_PPO_Dynamic,Weak,0,40,0.4773,,10,0,0.325
AB3_PPO_Dynamic,Weak,0,40,0.4029,,11,0,0.2
AB3_PPO_Dynamic,Weak,0,40,0.6261,,9,0,0.45
AB3_PPO_Dynamic,Weak,0,40,0.769,,6,0,0.55
AB3_PPO_Dynamic,Weak,0,40,0.4539,,10,0,0.325
AB3_PPO_Dynamic,Weak,0,40,0.8045,,4,1,0.625
AB3_PPO_Dynamic,Weak,0,40,0.7906,,6,0,0.6
AB3_PPO_Dynamic,Weak,0,40,0.4131,,12,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.3772,,11,0,0.15
AB3_PPO_Dynamic,Weak,0,40,0.6534,,9,0,0.4
AB3_PPO_Dynamic,Weak,0,40,0.5294,,8,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.5019,,11,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.731,,7,0,0.575
AB3_PPO_Dynamic,Weak,0,40,0.7452,,6,0,0.55
AB3_PPO_Dynamic,Weak,0,40,0.2667,,12,0,0.125
AB3_PPO_Dynamic,Weak,0,40,0.371,,12,0,0.175
AB3_PPO_Dynamic,Weak,0,40,0.4583,,11,0,0.3
AB3_PPO_Dynamic,Weak,0,40,0.3175,,12,0,0.125
AB3_PPO_Dynamic,Weak,0,40,0.6609,,8,0,0.475
AB3_PPO_Dynamic,Weak,0,40,0.3245,,11,0,0.225
AB3_PPO_Dynamic,Weak,0,40,0.4815,,10,0,0.35
AB3_PPO_Dynamic,Weak,0,40,0.6835,,8,0,0.475
AB3_PPO_Dynamic,Weak,0,40,0.6477,,10,0,0.45
AB3_PPO_Dynamic,Weak,0,40,0.3108,,13,0,0.125
AB3_PPO_Dynamic,Weak,0,40,0.3963,,12,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.3259,,12,0,0.175
AB3_PPO_Dynamic,Weak,0,40,0.5043,,9,0,0.35
AB3_PPO_Dynamic,Weak,0,40,0.6391,,9,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.632,,8,0,0.475
AB3_PPO_Dynamic,Weak,0,40,0.3133,,12,0,0.175
AB3_PPO_Dynamic,Weak,0,40,0.6279,,10,0,0.45
AB3_PPO_Dynamic,Weak,0,40,0.5053,,10,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.3948,,12,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.3175,,13,0,0.125
AB3_PPO_Dynamic,Weak,0,40,0.4705,,10,0,0.35
AB3_PPO_Dynamic,Weak,0,40,0.672,,7,0,0.475
AB3_PPO_Dynamic,Weak,0,40,0.5205,,11,0,0.325
AB3_PPO_Dynamic,Weak,0,40,0.4829,,9,0,0.375
AB3_PPO_Dynamic,Weak,0,40,0.4119,,11,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.5609,,11,0,0.4
AB3_PPO_Dynamic,Weak,0,40,0.6734,,6,0,0.5
AB3_PPO_Dynamic,Weak,0,40,0.3823,,11,0,0.275
AB3_PPO_Dynamic,Weak,0,40,0.3804,,12,0,0.175
AB3_PPO_Dynamic,Weak,0,40,0.63,,10,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.3609,,11,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.3977,,12,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.3793,,12,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.4449,,11,0,0.3
AB3_PPO_Dynamic,Weak,0,40,0.4389,,11,0,0.275
AB3_PPO_Dynamic,Weak,0,40,0.3032,,12,0,0.1
AB3_PPO_Dynamic,Weak,0,40,0.4345,,11,0,0.3
AB3_PPO_Dynamic,Weak,0,40,0.292,,13,0,0.125
AB3_PPO_Dynamic,Weak,0,40,0.4799,,10,0,0.35
AB3_PPO_Dynamic,Weak,0,40,0.7337,,7,0,0.525
AB3_PPO_Dynamic,Weak,0,40,0.3744,,12,0,0.25
AB3_PPO_Dynamic,Weak,0,40,0.3138,,12,0,0.175
AB3_PPO_Dynamic,Weak,0,40,0.6851,,7,0,0.525
AB3_PPO_Dynamic,Weak,0,40,0.3792,,11,0,0.275
AB3_PPO_Dynamic,Weak,0,40,0.3762,,11,0,0.225
AB3_PPO_Dynamic,Weak,0,40,0.5111,,12,0,0.4
AB3_PPO_Dynamic,Weak,0,40,0.6015,,11,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.6095,,7,0,0.425
AB3_PPO_Dynamic,Weak,0,40,0.7432,,7,0,0.5
AB3_PPO_Dynamic,Weak,0,40,0.2442,,13,0,0.125
AB3_PPO_Dynamic,Weak,0,40,0.5723,,9,0,0.4
AB3_PPO_Dynamic,Average,0,30,0.8224,,4,0,0.5667
AB3_PPO_Dynamic,Average,0,30,0.8471,,4,0,0.6333
AB3_PPO_Dynamic,Average,0,30,0.7949,,4,0,0.5
AB3_PPO_Dynamic,Average,0,30,0.8396,,2,0,0.6333
AB3_PPO_Dynamic,Average,1,22,0.852,22,0,0,0.8182
AB3_PPO_Dynamic,Average,0,30,0.8162,,4,0,0.5667
AB3_PPO_Dynamic,Average,0,30,0.7744,,6,0,0.5
AB3_PPO_Dynamic,Average,0,30,0.6122,,6,0,0.2667
AB3_PPO_Dynamic,Average,1,28,0.8512,28,2,0,0.6786
AB3_PPO_Dynamic,Average,0,30,0.7725,,4,1,0.5333
AB3_PPO_Dynamic,Average,0,30,0.7546,,5,0,0.5
AB3_PPO_Dynamic,Average,1,26,0.8561,26,3,1,0.7308
AB3_PPO_Dynamic,Average,0,30,0.7923,,4,0,0.5333
AB3_PPO_Dynamic,Average,0,30,0.7906,,6,0,0.5
AB3_PPO_Dynamic,Average,0,30,0.7849,,5,1,0.5
AB3_PPO_Dynamic,Average,0,30,0.8061,,5,0,0.6
AB3_PPO_Dynamic,Average,0,30,0.8154,,4,2,0.5333
AB3_PPO_Dynamic,Average,0,30,0.8096,,5,0,0.5333
AB3_PPO_Dynamic,Average,1,26,0.8531,26,2,0,0.6538
AB3_PPO_Dynamic,Average,0,30,0.7428,,5,0,0.4
AB3_PPO_Dynamic,Average,0,30,0.6538,,6,0,0.3667
AB3_PPO_Dynamic,Average,0,30,0.8041,,3,0,0.5333
AB3_PPO_Dynamic,Average,0,30,0.8401,,4,0,0.6333
AB3_PPO_Dynamic,Average,1,29,0.8502,29,3,1,0.6552
AB3_PPO_Dynamic,Average,0,30,0.8363,,3,0,0.6
AB3_PPO_Dynamic,Average,1,26,0.8528,26,2,0,0.7308
AB3_PPO_Dynamic,Average,0,30,0.795,,5,0,0.5
AB3_PPO_Dynamic,Average,1,28,0.859,28,1,0,0.7143
AB3_PPO_Dynamic,Average,0,30,0.8012,,4,0,0.5333
AB3_PPO_Dynamic,Average,1,28,0.8551,28,3,0,0.6429
AB3_PPO_Dynamic,Average,0,30,0.8475,,3,0,0.6667
AB3_PPO_Dynamic,Average,0,30,0.7714,,5,0,0.4667
AB3_PPO_Dynamic,Average,0,30,0.7882,,4,0,0.5
AB3_PPO_Dynamic,Average,1,30,0.8517,30,3,0,0.6667
AB3_PPO_Dynamic,Average,0,30,0.8213,,4,0,0.6333
AB3_PPO_Dynamic,Average,1,28,0.8545,28,1,0,0.6786
AB3_PPO_Dynamic,Average,0,30,0.7203,,4,0,0.4333
AB3_PPO_Dynamic,Average,0,30,0.7711,,6,0,0.4333
AB3_PPO_Dynamic,Average,0,30,0.6894,,7,0,0.3667
AB3_PPO_Dynamic,Average,0,30,0.8328,,3,1,0.6
AB3_PPO_Dynamic,Average,0,30,0.8093,,4,0,0.5333
AB3_PPO_Dynamic,Average,0,30,0.803,,4,0,0.5
