strategy,student_type,success,total_steps,final_mastery,reached_mastery_step,remediation_count,unnecessary_remediations,final_accuracy
AB2_RuleBased,Weak,0,50,0.6102,,10,0,0.7
AB2_RuleBased,Weak,0,50,0.5338,,11,0,0.62
AB2_RuleBased,Weak,0,50,0.6381,,9,1,0.66
AB2_RuleBased,Weak,0,50,0.519,,11,0,0.64
AB2_RuleBased,Weak,0,50,0.6746,,9,3,0.76
AB2_RuleBased,Weak,0,50,0.6705,,9,4,0.76
AB2_RuleBased,Weak,0,50,0.4988,,11,0,0.56
AB2_RuleBased,Weak,0,50,0.5797,,9,0,0.76
AB2_RuleBased,Weak,0,50,0.6004,,10,0,0.58
AB2_RuleBased,Weak,0,50,0.5182,,10,0,0.3
AB2_RuleBased,Weak,0,50,0.5089,,10,0,0.3
AB2_RuleBased,Weak,0,50,0.6283,,10,0,0.62
AB2_RuleBased,Weak,0,50,0.5789,,10,0,0.66
AB2_RuleBased,Weak,0,50,0.7332,,6,1,0.76
AB2_RuleBased,Weak,0,50,0.537,,11,0,0.4
AB2_RuleBased,Weak,0,50,0.6274,,9,0,0.7
AB2_RuleBased,Weak,0,50,0.6166,,11,0,0.5
AB2_RuleBased,Weak,0,50,0.7031,,9,2,0.58
AB2_RuleBased,Weak,0,50,0.5972,,11,0,0.62
AB2_RuleBased,Weak,0,50,0.6158,,11,0,0.62
AB2_RuleBased,Weak,0,50,0.6243,,10,0,0.58
AB2_RuleBased,Weak,0,50,0.5691,,10,0,0.66
AB2_RuleBased,Weak,0,50,0.6167,,10,0,0.72
AB2_RuleBased,Weak,0,50,0.5487,,11,0,0.62
AB2_RuleBased,Weak,0,50,0.6376,,9,0,0.64
AB2_RuleBased,Weak,0,50,0.5414,,11,0,0.6
AB2_RuleBased,Weak,0,50,0.6208,,10,0,0.66
AB2_RuleBased,Weak,0,50,0.6832,,10,6,0.72
AB2_RuleBased,Weak,0,50,0.685,,9,3,0.7
AB2_RuleBased,Weak,0,50,0.556,,11,0,0.76
AB2_RuleBased,Weak,0,50,0.5766,,10,0,0.66
AB2_RuleBased,Weak,0,50,0.5964,,10,0,0.64
AB2_RuleBased,Weak,0,50,0.6489,,7,1,0.76
AB2_RuleBased,Weak,0,50,0.6941,,9,1,0.62
AB2_RuleBased,Weak,0,50,0.6708,,8,2,0.7
AB2_RuleBased,Weak,0,50,0.6151,,11,0,0.66
AB2_RuleBased,Weak,0,50,0.5122,,11,0,0.46
AB2_RuleBased,Weak,0,50,0.6703,,9,2,0.74
AB2_RuleBased,Weak,0,50,0.6924,,8,1,0.76
AB2_RuleBased,Weak,0,50,0.5435,,10,0,0.68
AB2_RuleBased,Weak,0,50,0.6285,,9,1,0.72
AB2_RuleBased,Weak,0,50,0.6443,,10,1,0.72
AB2_RuleBased,Weak,0,50,0.6292,,9,1,0.62
AB2_RuleBased,Weak,0,50,0.5819,,10,0,0.68
AB2_RuleBased,Weak,0,50,0.6613,,11,1,0.72
AB2_RuleBased,Weak,0,50,0.5835,,11,0,0.66
AB2_RuleBased,Weak,0,50,0.5458,,10,0,0.68
AB2_RuleBased,Weak,0,50,0.5668,,10,0,0.68
AB2_RuleBased,Weak,0,50,0.6555,,10,3,0.66
AB2_RuleBased,Weak,0,50,0.6526,,10,1,0.6
AB2_RuleBased,Weak,0,50,0.6281,,10,0,0.7
AB2_RuleBased,Weak,0,50,0.5289,,10,0,0.5
AB2_RuleBased,Weak,0,50,0.666,,9,1,0.58
AB2_RuleBased,Weak,0,50,0.6824,,9,1,0.66
AB2_RuleBased,Weak,0,50,0.5746,,10,0,0.72
AB2_RuleBased,Weak,0,50,0.7432,,8,2,0.7
AB2_RuleBased,Weak,0,50,0.5935,,10,0,0.66
AB2_RuleBased,Weak,0,50,0.6623,,9,3,0.76
AB2_RuleBased,Average,0,40,0.7069,,8,3,0.625
AB2_RuleBased,Average,0,40,0.7041,,8,1,0.6
AB2_RuleBased,Average,0,40,0.6884,,7,5,0.725
AB2_RuleBased,Average,0,40,0.8013,,5,2,0.725
AB2_RuleBased,Average,0,40,0.7126,,8,1,0.65
AB2_RuleBased,Average,0,40,0.6199,,8,1,0.6
AB2_RuleBased,Average,0,40,0.6892,,8,3,0.725
AB2_RuleBased,Average,0,40,0.6821,,9,6,0.675
AB2_RuleBased,Average,0,40,0.6917,,7,3,0.75
AB2_RuleBased,Average,0,40,0.6761,,7,1,0.625
AB2_RuleBased,Average,0,40,0.8493,,6,2,0.75
AB2_RuleBased,Average,0,40,0.7256,,9,6,0.65
AB2_RuleBased,Average,0,40,0.8149,,5,3,0.875
AB2_RuleBased,Average,1,40,0.8509,40,4,2,0.8
AB2_RuleBased,Average,0,40,0.7159,,8,4,0.7
AB2_RuleBased,Average,0,40,0.6632,,8,5,0.7
AB2_RuleBased,Average,0,40,0.83,,6,4,0.725
AB2_RuleBased,Average,0,40,0.6951,,8,4,0.75
AB2_RuleBased,Average,0,40,0.6827,,8,4,0.675
AB2_RuleBased,Average,0,40,0.7022,,8,5,0.7
AB2_RuleBased,Average,1,30,0.8534,30,2,2,0.9
AB2_RuleBased,Average,0,40,0.7243,,5,2,0.725
AB2_RuleBased,Average,0,40,0.6776,,8,4,0.7
AB2_RuleBased,Average,0,40,0.657,,7,3,0.725
AB2_RuleBased,Average,0,40,0.7353,,7,3,0.75
AB2_RuleBased,Average,0,40,0.6776,,8,4,0.7
AB2_RuleBased,Average,0,40,0.627,,8,1,0.625
AB2_RuleBased,Average,0,40,0.7198,,8,3,0.725
AB2_RuleBased,Average,0,40,0.7452,,7,3,0.75
AB2_RuleBased,Average,0,40,0.7775,,6,3,0.8
AB2_RuleBased,Average,0,40,0.7446,,7,4,0.775
AB2_RuleBased,Average,0,40,0.7717,,6,4,0.8
AB2_RuleBased,Average,0,40,0.8196,,5,3,0.875
AB2_RuleBased,Average,0,40,0.7661,,7,4,0.7
AB2_RuleBased,Average,0,40,0.7414,,7,3,0.75
AB2_RuleBased,Average,0,40,0.6674,,7,1,0.775
AB2_RuleBased,Average,0,40,0.6354,,9,5,0.7
AB2_RuleBased,Average,0,40,0.7209,,7,3,0.7
AB2_RuleBased,Average,0,40,0.8249,,5,5,0.775
AB2_RuleBased,Average,0,40,0.7248,,7,1,0.7
AB2_RuleBased,Average,0,40,0.6747,,9,4,0.75
AB2_RuleBased,Average,0,40,0.6865,,8,3,0.65
AB2_RuleBased,Average,0,40,0.7396,,7,7,0.7
AB2_RuleBased,Average,0,40,0.664,,9,4,0.675
AB2_RuleBased,Average,0,40,0.6525,,9,4,0.7
AB2_RuleBased,Average,0,40,0.7545,,7,3,0.775
AB2_RuleBased,Average,0,40,0.7145,,8,6,0.675
AB2_RuleBased,Average,0,40,0.7432,,7,3,0.725
AB2_RuleBased,Average,0,40,0.7571,,8,3,0.725
AB2_RuleBased,Average,0,40,0.7678,,6,4,0.75
AB2_RuleBased,Average,0,40,0.6604,,8,7,0.65
AB2_RuleBased,Average,0,40,0.7468,,7,2,0.7
AB2_RuleBased,Average,0,40,0.7892,,7,5,0.675
AB2_RuleBased,Average,0,40,0.6875,,8,4,0.725
AB2_RuleBased,Average,0,40,0.7699,,7,3,0.675
AB2_RuleBased,Average,0,40,0.7326,,6,4,0.775
AB2_RuleBased,Average,0,40,0.6409,,8,4,0.625
AB2_RuleBased,Average,0,40,0.7604,,6,2,0.8
AB2_RuleBased,Average,0,40,0.6653,,8,4,0.625
AB2_RuleBased,Average,0,40,0.7758,,7,5,0.65
AB2_RuleBased,Average,0,40,0.7353,,7,5,0.725
AB2_RuleBased,Average,0,40,0.6746,,8,3,0.7
AB2_RuleBased,Average,0,40,0.7217,,7,3,0.725
AB2_RuleBased,Average,0,40,0.7275,,7,3,0.65
AB2_RuleBased,Average,0,40,0.7415,,7,3,0.725
AB2_RuleBased,Average,0,40,0.8008,,6,3,0.775
AB2_RuleBased,Average,0,40,0.6699,,7,2,0.8
AB2_RuleBased,Average,0,40,0.7905,,6,4,0.75
AB2_RuleBased,Average,0,40,0.6586,,8,4,0.65
AB2_RuleBased,Average,0,40,0.6655,,8,2,0.575
AB2_RuleBased,Average,0,40,0.6108,,9,1,0.675
AB2_RuleBased,Average,0,40,0.6536,,8,1,0.625
AB2_RuleBased,Average,0,40,0.7569,,5,4,0.75
AB2_RuleBased,Average,1,40,0.8679,40,5,1,0.75
AB2_RuleBased,Average,0,40,0.6629,,8,3,0.75
AB2_RuleBased,Average,0,40,0.6967,,7,3,0.675
AB2_RuleBased,Average,0,40,0.6726,,7,3,0.625
AB2_RuleBased,Average,0,40,0.7783,,6,3,0.6
AB2_RuleBased,Average,0,40,0.6548,,9,6,0.625
AB2_RuleBased,Average,0,40,0.6363,,8,3,0.65
AB2_RuleBased,Average,0,40,0.7067,,9,5,0.6
AB2_RuleBased,Average,0,40,0.7533,,7,3,0.725
AB2_RuleBased,Average,0,40,0.7524,,7,4,0.7
AB2_RuleBased,Average,0,40,0.6856,,8,3,0.7
AB2_RuleBased,Average,0,40,0.7148,,8,1,0.65
AB2_RuleBased,Average,0,40,0.7653,,6,1,0.775
AB2_RuleBased,Average,0,40,0.7372,,6,4,0.75
AB2_RuleBased,Average,0,40,0.7043,,8,2,0.525
AB2_RuleBased,Average,0,40,0.6927,,8,3,0.675
AB2_RuleBased,Average,0,40,0.7103,,7,4,0.75
AB2_RuleBased,Average,0,40,0.7148,,7,3,0.775
AB2_RuleBased,Average,0,40,0.6919,,7,5,0.675
AB2_RuleBased,Average,0,40,0.8288,,6,4,0.575
AB2_RuleBased,Average,0,40,0.7498,,7,4,0.7
AB2_RuleBased,Average,0,40,0.7423,,8,6,0.675
AB2_RuleBased,Average,0,40,0.6781,,9,2,0.625
AB2_RuleBased,Average,0,40,0.8289,,6,2,0.75
AB2_RuleBased,Average,0,40,0.6753,,8,4,0.725
AB2_RuleBased,Average,0,40,0.7715,,5,3,0.775
AB2_RuleBased,Average,0,40,0.7244,,8,5,0.625
AB3_PPO_Dynamic,Careless,1,9,0.8736,9,1,0,0.7778
AB3_PPO_Dynamic,Careless,0,40,0.7721,,9,0,0.3
AB3_PPO_Dynamic,Careless,1,26,0.8529,26,5,0,0.4231
AB3_PPO_Dynamic,Careless,1,33,0.8523,33,8,3,0.3939
AB3_PPO_Dynamic,Careless,1,5,0.8504,5,0,0,0.8
AB3_PPO_Dynamic,Careless,1,11,0.8587,11,2,1,0.3636
AB3_PPO_Dynamic,Careless,1,28,0.8538,28,2,1,0.6429
AB3_PPO_Dynamic,Careless,1,11,0.851,11,2,0,0.6364
AB3_PPO_Dynamic,Careless,1,38,0.8586,38,7,1,0.4737
AB3_PPO_Dynamic,Careless,1,22,0.8574,22,3,0,0.4091
AB3_PPO_Dynamic,Careless,1,6,0.854,6,0,0,0.8333
AB3_PPO_Dynamic,Careless,1,24,0.8649,24,3,0,0.5833
AB3_PPO_Dynamic,Careless,1,16,0.8575,16,1,0,0.75
AB3_PPO_Dynamic,Careless,1,27,0.8533,27,4,0,0.3704
AB3_PPO_Dynamic,Careless,1,25,0.8505,25,1,0,0.64
AB3_PPO_Dynamic,Careless,1,13,0.8691,13,2,1,0.6154
AB3_PPO_Dynamic,Careless,1,15,0.855,15,2,0,0.6
AB3_PPO_Dynamic,Careless,1,21,0.8579,21,6,0,0.2381
AB3_PPO_Dynamic,Careless,1,17,0.8692,17,2,1,0.5294
AB3_PPO_Dynamic,Careless,1,16,0.8567,16,2,2,0.625
AB3_PPO_Dynamic,Careless,1,31,0.8719,31,5,0,0.4516
AB3_PPO_Dynamic,Careless,1,36,0.8558,36,7,3,0.4167
AB3_PPO_Dynamic,Careless,1,29,0.8539,29,6,3,0.4138
AB3_PPO_Dynamic,Careless,1,30,0.8648,30,3,0,0.5333
AB3_PPO_Dynamic,Careless,1,33,0.8502,33,2,0,0.6364
AB3_PPO_Dynamic,Careless,1,30,0.8545,30,5,1,0.4667
AB3_PPO_Dynamic,Careless,0,40,0.8368,,8,1,0.425
AB3_PPO_Dynamic,Careless,1,29,0.8502,29,4,1,0.5172
AB3_PPO_Dynamic,Careless,1,20,0.858,20,4,0,0.45
AB3_PPO_Dynamic,Careless,1,38,0.8602,38,6,1,0.4211
AB3_PPO_Dynamic,Careless,1,11,0.852,11,0,0,0.6364
AB3_PPO_Dynamic,Careless,1,25,0.8575,25,5,0,0.48
AB3_PPO_Dynamic,Careless,1,22,0.8715,22,3,1,0.5909
AB3_PPO_Dynamic,Careless,1,22,0.8742,22,5,1,0.5
AB3_PPO_Dynamic,Careless,1,21,0.8541,21,2,1,0.5238
AB3_PPO_Dynamic,Careless,1,32,0.8566,32,4,0,0.5312
AB3_PPO_Dynamic,Careless,1,7,0.8704,7,0,0,0.8571
AB3_PPO_Dynamic,Careless,1,27,0.8601,27,5,3,0.4815
AB3_PPO_Dynamic,Careless,1,16,0.8582,16,2,0,0.4375
AB3_PPO_Dynamic,Careless,0,40,0.8046,,8,0,0.35
AB3_PPO_Dynamic,Careless,1,30,0.8686,30,4,1,0.4667
AB3_PPO_Dynamic,Careless,0,40,0.7933,,6,0,0.45
AB3_PPO_Dynamic,Careless,1,22,0.8596,22,3,1,0.5
AB3_PPO_Dynamic,Careless,1,38,0.8729,38,4,1,0.5789
AB3_PPO_Dynamic,Careless,0,40,0.7726,,7,0,0.375
AB3_PPO_Dynamic,Careless,1,14,0.8588,14,0,0,0.7857
AB3_PPO_Dynamic,Careless,1,32,0.8656,32,5,1,0.4688
AB3_PPO_Dynamic,Careless,1,27,0.8528,27,5,1,0.3704
AB3_PPO_Dynamic,Careless,1,20,0.864,20,1,0,0.75
AB3_PPO_Dynamic,Careless,1,19,0.8523,19,4,0,0.3684
AB3_PPO_Dynamic,Careless,1,11,0.8549,11,1,0,0.7273
AB3_PPO_Dynamic,Careless,1,32,0.8513,32,4,0,0.5
AB3_PPO_Dynamic,Careless,0,40,0.7334,,7,0,0.3
AB3_PPO_Dynamic,Careless,1,11,0.8505,11,2,0,0.5455
AB3_PPO_Dynamic,Careless,1,34,0.8548,34,4,2,0.5
AB3_PPO_Dynamic,Careless,1,29,0.8515,29,3,0,0.6207
AB3_PPO_Dynamic,Careless,1,14,0.8573,14,1,0,0.6429
AB3_PPO_Dynamic,Careless,1,13,0.8527,13,2,0,0.6154
AB3_PPO_Dynamic,Careless,1,16,0.8515,16,2,0,0.6875
AB3_PPO_Dynamic,Careless,1,5,0.8586,5,0,0,0.6
AB3_PPO_Dynamic,Careless,1,22,0.8597,22,2,0,0.6818
AB3_PPO_Dynamic,Careless,1,22,0.8521,22,2,1,0.5909
AB3_PPO_Dynamic,Careless,1,24,0.8512,24,4,0,0.5
AB3_PPO_Dynamic,Careless,1,15,0.8556,15,2,2,0.5333
AB3_PPO_Dynamic,Careless,1,24,0.8593,24,3,2,0.5833
AB3_PPO_Dynamic,Careless,1,28,0.8572,28,6,1,0.3571
AB3_PPO_Dynamic,Careless,1,24,0.8643,24,3,0,0.5417
AB3_PPO_Dynamic,Careless,1,38,0.8669,38,9,0,0.2632
AB3_PPO_Dynamic,Careless,1,17,0.8707,17,2,1,0.5882
AB3_PPO_Dynamic,Careless,0,40,0.8447,,8,1,0.325
AB3_PPO_Dynamic,Careless,1,22,0.8532,22,4,1,0.5455
AB3_PPO_Dynamic,Careless,1,17,0.8602,17,2,0,0.6471
AB3_PPO_Dynamic,Careless,1,18,0.875,18,3,0,0.5556
AB3_PPO_Dynamic,Careless,1,15,0.8646,15,0,0,0.7333
AB3_PPO_Dynamic,Careless,1,6,0.8563,6,0,0,0.8333
AB3_PPO_Dynamic,Careless,0,40,0.7959,,8,0,0.4
AB3_PPO_Dynamic,Careless,1,21,0.8543,21,3,1,0.5714
AB3_PPO_Dynamic,Careless,1,35,0.8577,35,8,1,0.4
AB3_PPO_Dynamic,Careless,1,32,0.8557,32,5,0,0.5
AB3_PPO_Dynamic,Careless,1,19,0.8505,19,2,0,0.6316
AB3_PPO_Dynamic,Careless,1,18,0.8568,18,1,0,0.6667
AB3_PPO_Dynamic,Careless,1,21,0.8512,21,4,1,0.381
AB3_PPO_Dynamic,Careless,1,29,0.8531,29,5,2,0.5172
AB3_PPO_Dynamic,Careless,0,40,0.7999,,7,0,0.375
AB3_PPO_Dynamic,Careless,1,31,0.8592,31,4,3,0.5161
AB3_PPO_Dynamic,Careless,1,18,0.8542,18,1,1,0.6667
AB3_PPO_Dynamic,Careless,0,40,0.808,,8,1,0.375
AB3_PPO_Dynamic,Careless,1,32,0.8646,32,6,0,0.4688
AB3_PPO_Dynamic,Careless,1,7,0.8536,7,1,0,0.7143
AB3_PPO_Dynamic,Careless,1,9,0.8562,9,2,1,0.2222
AB3_PPO_Dynamic,Careless,1,26,0.8671,26,4,0,0.5
AB3_PPO_Dynamic,Careless,1,31,0.8559,31,4,2,0.5161
AB3_PPO_Dynamic,Careless,1,35,0.8511,35,6,3,0.4571
AB3_PPO_Dynamic,Careless,1,37,0.8703,37,6,2,0.4865
AB3_PPO_Dynamic,Careless,1,16,0.8515,16,2,0,0.375
AB3_PPO_Dynamic,Careless,1,27,0.8512,27,2,0,0.6667
AB3_PPO_Dynamic,Careless,1,40,0.8505,40,6,0,0.475
AB3_PPO_Dynamic,Careless,1,37,0.8564,37,8,4,0.3514
AB3_PPO_Dynamic,Careless,1,27,0.8507,27,4,0,0.4444
AB3_PPO_Dynamic,Careless,0,40,0.8138,,6,0,0.4
AB3_PPO_Dynamic,Weak,0,50,0.4091,,15,0,0.28
AB3_PPO_Dynamic,Weak,0,50,0.3717,,14,0,0.26
AB3_PPO_Dynamic,Weak,0,50,0.845,,8,0,0.54
AB3_PPO_Dynamic,Weak,0,50,0.4822,,13,0,0.34
AB3_PPO_Dynamic,Weak,0,50,0.3811,,14,0,0.16
AB3_PPO_Dynamic,Weak,0,50,0.5183,,12,0,0.3
AB3_PPO_Dynamic,Weak,0,50,0.7564,,6,0,0.5
AB3_PPO_Dynamic,Weak,0,50,0.6957,,12,0,0.44
AB3_PPO_Dynamic,Weak,0,50,0.4482,,14,0,0.3
AB3_PPO_Dynamic,Weak,1,35,0.8629,35,3,0,0.8286
AB3_PPO_Dynamic,Weak,0,50,0.3435,,14,0,0.18
AB3_PPO_Dynamic,Weak,0,50,0.3876,,16,0,0.24
AB3_PPO_Dynamic,Weak,0,50,0.5555,,11,0,0.3
AB3_PPO_Dynamic,Weak,0,50,0.6208,,10,0,0.42
AB3_PPO_Dynamic,Weak,0,50,0.3873,,15,0,0.16
AB3_PPO_Dynamic,Weak,0,50,0.5637,,12,0,0.32
AB3_PPO_Dynamic,Weak,0,50,0.7929,,9,0,0.5
AB3_PPO_Dynamic,Weak,0,50,0.4158,,14,0,0.22
AB3_PPO_Dynamic,Weak,0,50,0.398,,15,0,0.22
AB3_PPO_Dynamic,Weak,0,50,0.7081,,11,0,0.42
AB3_PPO_Dynamic,Weak,0,50,0.7829,,9,0,0.52
AB3_PPO_Dynamic,Weak,0,50,0.3487,,13,0,0.22
AB3_PPO_Dynamic,Weak,0,50,0.7373,,10,0,0.5
AB3_PPO_Dynamic,Weak,0,50,0.6897,,11,0,0.38
AB3_PPO_Dynamic,Weak,0,50,0.7703,,10,0,0.48
AB3_PPO_Dynamic,Weak,0,50,0.3936,,15,0,0.18
AB3_PPO_Dynamic,Weak,0,50,0.5261,,13,0,0.32
AB3_PPO_Dynamic,Weak,0,50,0.3115,,16,0,0.2
AB3_PPO_Dynamic,Weak,0,50,0.4646,,16,0,0.24
AB3_PPO_Dynamic,Weak,1,49,0.8729,49,6,0,0.6122
AB3_PPO_Dynamic,Weak,0,50,0.6594,,11,0,0.42
AB3_PPO_Dynamic,Weak,0,50,0.4113,,13,0,0.26
AB3_PPO_Dynamic,Weak,0,50,0.6091,,12,0,0.4
AB3_PPO_Dynamic,Weak,0,50,0.4709,,15,0,0.3
AB3_PPO_Dynamic,Weak,0,50,0.3086,,16,0,0.14
AB3_PPO_Dynamic,Weak,0,50,0.5767,,12,0,0.38
AB3_PPO_Dynamic,Weak,0,50,0.5446,,13,0,0.3
AB3_PPO_Dynamic,Weak,0,50,0.7129,,11,0,0.44
AB3_PPO_Dynamic,Weak,0,50,0.3319,,15,0,0.2
AB3_PPO_Dynamic,Weak,0,50,0.735,,11,0,0.44
AB3_PPO_Dynamic,Weak,0,50,0.3817,,14,0,0.22
AB3_PPO_Dynamic,Weak,0,50,0.5843,,13,0,0.36
AB3_PPO_Dynamic,Weak,0,50,0.5082,,15,0,0.3
AB3_PPO_Dynamic,Weak,0,50,0.4417,,14,0,0.26
AB3_PPO_Dynamic,Weak,0,50,0.7499,,10,0,0.46
AB3_PPO_Dynamic,Weak,1,50,0.8517,50,7,0,0.58
AB3_PPO_Dynamic,Weak,0,50,0.5312,,15,0,0.3
AB3_PPO_Dynamic,Weak,0,50,0.6739,,12,0,0.42
AB3_PPO_Dynamic,Weak,0,50,0.2973,,15,0,0.16
AB3_PPO_Dynamic,Weak,0,50,0.7962,,8,0,0.52
AB3_PPO_Dynamic,Weak,1,50,0.8717,50,8,0,0.58
AB3_PPO_Dynamic,Weak,0,50,0.5717,,13,0,0.34
AB3_PPO_Dynamic,Weak,0,50,0.3188,,16,0,0.1
AB3_PPO_Dynamic,Weak,0,50,0.5417,,14,0,0.34
AB3_PPO_Dynamic,Weak,0,50,0.6461,,14,0,0.38
AB3_PPO_Dynamic,Weak,0,50,0.1941,,16,0,0.02
AB3_PPO_Dynamic,Weak,1,41,0.8557,41,4,0,0.6585
AB3_PPO_Dynamic,Weak,0,50,0.4041,,14,0,0.14
AB3_PPO_Dynamic,Weak,0,50,0.5746,,13,0,0.38
AB3_PPO_Dynamic,Weak,0,50,0.4766,,13,0,0.28
AB3_PPO_Dynamic,Weak,1,45,0.8538,45,6,0,0.6222
AB3_PPO_Dynamic,Weak,0,50,0.3233,,16,0,0.1
AB3_PPO_Dynamic,Weak,0,50,0.5717,,12,0,0.38
AB3_PPO_Dynamic,Weak,1,31,0.8555,31,2,0,0.7419
AB3_PPO_Dynamic,Weak,0,50,0.3742,,14,0,0.2
AB3_PPO_Dynamic,Weak,0,50,0.4803,,13,0,0.28
AB3_PPO_Dynamic,Weak,0,50,0.6907,,9,0,0.44
AB3_PPO_Dynamic,Weak,0,50,0.6272,,11,0,0.38
AB3_PPO_Dynamic,Weak,0,50,0.7025,,11,0,0.42
AB3_PPO_Dynamic,Weak,0,50,0.5433,,13,0,0.28
AB3_PPO_Dynamic,Weak,0,50,0.343,,15,0,0.14
AB3_PPO_Dynamic,Weak,0,50,0.5504,,14,0,0.34
AB3_PPO_Dynamic,Weak,0,50,0.4535,,12,0,0.26
AB3_PPO_Dynamic,Weak,1,40,0.8567,40,5,1,0.675
AB3_PPO_Dynamic,Weak,0,50,0.802,,8,1,0.52
AB3_PPO_Dynamic,Weak,0,50,0.4448,,15,0,0.3
AB3_PPO_Dynamic,Weak,0,50,0.2861,,14,0,0.18
AB3_PPO_Dynamic,Weak,0,50,0.4039,,14,0,0.24
AB3_PPO_Dynamic,Weak,0,50,0.2993,,16,0,0.18
AB3_PPO_Dynamic,Weak,0,50,0.3458,,14,0,0.26
AB3_PPO_Dynamic,Weak,0,50,0.6407,,12,0,0.44
AB3_PPO_Dynamic,Weak,0,50,0.4737,,15,0,0.26
AB3_PPO_Dynamic,Weak,0,50,0.286,,16,0,0.1
AB3_PPO_Dynamic,Weak,0,50,0.3272,,14,0,0.22
AB3_PPO_Dynamic,Weak,0,50,0.4933,,14,0,0.32
AB3_PPO_Dynamic,Weak,0,50,0.3483,,13,0,0.2
AB3_PPO_Dynamic,Weak,0,50,0.66,,11,0,0.46
AB3_PPO_Dynamic,Weak,1,42,0.8568,42,5,0,0.6667
AB3_PPO_Dynamic,Weak,1,41,0.8641,41,4,0,0.6829
AB3_PPO_Dynamic,Weak,1,48,0.8608,48,7,0,0.6042
AB3_PPO_Dynamic,Weak,0,50,0.3737,,13,0,0.26
AB3_PPO_Dynamic,Weak,0,50,0.6358,,10,0,0.44
AB3_PPO_Dynamic,Weak,0,50,0.3719,,15,0,0.16
AB3_PPO_Dynamic,Weak,0,50,0.7885,,9,0,0.56
AB3_PPO_Dynamic,Weak,0,50,0.3678,,13,0,0.24
AB3_PPO_Dynamic,Weak,0,50,0.4253,,12,0,0.36
AB3_PPO_Dynamic,Weak,1,47,0.8525,47,7,0,0.617
AB3_PPO_Dynamic,Weak,1,47,0.865,47,5,0,0.6596
AB3_PPO_Dynamic,Weak,0,50,0.3006,,16,0,0.08
AB3_PPO_Dynamic,Weak,0,50,0.6555,,12,0,0.42
AB3_PPO_Dynamic,Average,1,26,0.8531,26,1,0,0.7308
AB3_PPO_Dynamic,Average,1,38,0.8623,38,3,1,0.5789
AB3_PPO_Dynamic,Average,1,37,0.8636,37,5,0,0.5676
AB3_PPO_Dynamic,Average,1,34,0.8529,34,4,2,0.5882
AB3_PPO_Dynamic,Average,1,32,0.8501,32,4,1,0.6562
AB3_PPO_Dynamic,Average,1,37,0.8615,37,5,1,0.5405
AB3_PPO_Dynamic,Average,1,37,0.8588,37,3,0,0.5946
AB3_PPO_Dynamic,Average,0,40,0.6616,,10,0,0.275
AB3_PPO_Dynamic,Average,1,37,0.8514,37,4,0,0.5405
AB3_PPO_Dynamic,Average,0,40,0.7749,,8,0,0.375
AB3_PPO_Dynamic,Average,1,30,0.8605,30,3,0,0.6667
AB3_PPO_Dynamic,Average,1,28,0.8512,28,3,0,0.6786
AB3_PPO_Dynamic,Average,0,40,0.7414,,8,0,0.375
AB3_PPO_Dynamic,Average,0,40,0.8274,,6,1,0.475
AB3_PPO_Dynamic,Average,0,40,0.8111,,5,1,0.5
AB3_PPO_Dynamic,Average,1,29,0.8647,29,2,0,0.6897
AB3_PPO_Dynamic,Average,1,32,0.8612,32,5,0,0.5938
AB3_PPO_Dynamic,Average,1,30,0.8606,30,3,2,0.6667
AB3_PPO_Dynamic,Average,1,40,0.8597,40,5,0,0.55
AB3_PPO_Dynamic,Average,0,40,0.8335,,5,0,0.5
AB3_PPO_Dynamic,Average,1,38,0.8677,38,4,0,0.5789
AB3_PPO_Dynamic,Average,1,35,0.8601,35,3,0,0.6
AB3_PPO_Dynamic,Average,1,27,0.8511,27,2,0,0.7407
AB3_PPO_Dynamic,Average,1,40,0.8508,40,4,1,0.55
AB3_PPO_Dynamic,Average,1,31,0.8523,31,3,0,0.6129
AB3_PPO_Dynamic,Average,1,30,0.859,30,3,1,0.6667
AB3_PPO_Dynamic,Average,0,40,0.8384,,4,1,0.55
AB3_PPO_Dynamic,Average,0,40,0.7699,,8,0,0.4
AB3_PPO_Dynamic,Average,1,35,0.8563,35,3,0,0.6
AB3_PPO_Dynamic,Average,1,39,0.8594,39,4,2,0.5641
AB3_PPO_Dynamic,Average,1,31,0.8515,31,3,1,0.6452
AB3_PPO_Dynamic,Average,1,29,0.8567,29,3,0,0.6552
AB3_PPO_Dynamic,Average,1,35,0.8608,35,5,1,0.5714
AB3_PPO_Dynamic,Average,0,40,0.449,,11,0,0.15
AB3_PPO_Dynamic,Average,1,24,0.8647,24,2,0,0.7917
AB3_PPO_Dynamic,Average,1,33,0.8628,33,5,0,0.5758
AB3_PPO_Dynamic,Average,0,40,0.8083,,6,0,0.45
AB3_PPO_Dynamic,Average,1,40,0.8609,40,6,2,0.525
AB3_PPO_Dynamic,Average,0,40,0.7695,,7,0,0.375
AB3_PPO_Dynamic,Average,1,29,0.8593,29,3,0,0.6897
AB3_PPO_Dynamic,Average,1,21,0.8527,21,0,0,0.9048
AB3_PPO_Dynamic,Average,1,36,0.858,36,5,0,0.5556
AB3_PPO_Dynamic,Average,1,39,0.8551,39,5,0,0.5385
AB3_PPO_Dynamic,Average,1,34,0.8622,34,3,0,0.5882
